z,x,y,brightness,cell_id,gene
4.475721888248957,187.82689279391357,83.21145023962576,4.987612524141387,7_27_2019__Conv_zscan_09__cell9,ENSG00000174989
4.016481333457416,181.18675373416406,89.96757484273633,10.385482035891584,7_27_2019__Conv_zscan_09__cell9,ENSG00000147050
4.496423326459909,181.18939018040555,92.3236160555724,24.99079245296301,7_27_2019__Conv_zscan_09__cell9,ENSG00000072110
3.7981864056126526,181.71882610198168,91.87214329015727,12.896107612327913,7_27_2019__Conv_zscan_09__cell9,ENSG00000072110
4.278126462410097,186.04748526265823,88.14664529746504,3.694619969323665,7_27_2019__Conv_zscan_09__cell9,ENSG00000100154
4.606097261565035,181.88681581535366,87.16126544515868,5.432770238350559,7_27_2019__Conv_zscan_09__cell9,ENSG00000248373
4.534289510577371,183.56753003326332,88.16974090839128,3.486505376984544,7_27_2019__Conv_zscan_09__cell9,ENSG00000248383
3.0740543912612623,181.89739319682286,93.24160579639883,4.152854621550102,7_27_2019__Conv_zscan_09__cell9,ENSG00000111911
4.062256424017413,192.8479720627352,91.35447372156,5.758143542259941,7_27_2019__Conv_zscan_09__cell9,ENSG00000111911
4.378708067794749,192.45142704482862,87.97944969123756,2.502491529702911,7_27_2019__Conv_zscan_09__cell9,ENSG00000157335
3.893174186603078,190.33309466780736,94.11761797176676,5.053940048765764,7_27_2019__Conv_zscan_09__cell9,ENSG00000126070
4.843883686444421,188.90449814026132,84.9266577123585,6.515978986079057,7_27_2019__Conv_zscan_09__cell9,ENSG00000089327
4.2735898092451565,190.01682804661095,93.71457072541189,4.376084356334818,7_27_2019__Conv_zscan_09__cell9,ENSG00000264522
4.613661446765616,184.28925868932185,87.06795883015019,3.5718102505230602,7_27_2019__Conv_zscan_09__cell9,ENSG00000205500
4.638323301867303,185.0633837049533,84.11256796755065,6.633146775889431,7_27_2019__Conv_zscan_09__cell9,ENSG00000273118
3.8266399849414103,182.98546095751536,86.12896261155223,5.063821837452812,7_27_2019__Conv_zscan_09__cell9,ENSG00000104325
3.304256274176757,188.87101081173887,85.9202064902305,4.26396568788395,7_27_2019__Conv_zscan_09__cell9,ENSG00000104325
3.7386957634599343,183.38218539168614,86.84168596394667,4.203183139195432,7_27_2019__Conv_zscan_09__cell9,ENSG00000224186
3.287660247324446,187.07501862579497,93.28423339049166,4.110696026957082,7_27_2019__Conv_zscan_09__cell9,ENSG00000165119
4.797004168472886,193.2550139047335,87.36631727812079,5.575207262151544,7_27_2019__Conv_zscan_09__cell9,ENSG00000065427
4.137419474203485,182.15470903411568,90.0878934745846,12.65164902221317,7_27_2019__Conv_zscan_09__cell9,ENSG00000167291
4.137419474203485,182.15470903411568,90.0878934745846,12.65164902221317,7_27_2019__Conv_zscan_09__cell9,ENSG00000167291
4.18557605900176,180.06373889884554,88.66732321047823,4.757377949786958,7_27_2019__Conv_zscan_09__cell9,ENSG00000180801
2.9270571240384995,182.69836859761025,91.07130430954372,4.243281398231382,7_27_2019__Conv_zscan_09__cell9,ENSG00000165795
3.0562042257984396,188.1248557156848,89.17342105651947,4.245316621739921,7_27_2019__Conv_zscan_09__cell9,ENSG00000198053
3.747801171267665,188.39536524376268,85.55743034300241,4.150475512409294,7_27_2019__Conv_zscan_09__cell9,ENSG00000256028
3.8584341581551396,184.20876276417695,95.50975313976494,5.312111822207412,7_27_2019__Conv_zscan_09__cell9,ENSG00000206199
3.625742031872919,188.96728045683938,83.85917950244237,3.523003669682198,7_27_2019__Conv_zscan_09__cell9,ENSG00000284512
4.435024540927638,194.29992541229782,89.13449938971165,6.768168195548651,7_27_2019__Conv_zscan_09__cell9,ENSG00000115183
3.9869954694836958,184.19226532316858,93.3697402838842,4.80427926111494,7_27_2019__Conv_zscan_09__cell9,ENSG00000129250
3.715138990482684,188.99338030474996,83.87772165323867,4.593809957723018,7_27_2019__Conv_zscan_09__cell9,ENSG00000278138
3.4374646593506384,183.31177237803738,93.61381548736821,9.185111931095257,7_27_2019__Conv_zscan_09__cell9,ENSG00000105723
3.0065658792128866,186.5456349304992,86.7136199429363,5.189316816431264,7_27_2019__Conv_zscan_09__cell9,ENSG00000188352
4.712347167624237,183.50833385128678,87.09476046241005,9.81964721666835,7_27_2019__Conv_zscan_09__cell9,ENSG00000169604
3.707386394534963,192.95314439290823,88.44011842900628,5.865284037206605,7_27_2019__Conv_zscan_09__cell9,ENSG00000169604
2.885521168177716,183.67947563207974,93.92342756229989,6.339555411461465,7_27_2019__Conv_zscan_09__cell9,ENSG00000267549
3.7698851787601555,187.2863819000744,83.99610326302933,4.547658477935929,7_27_2019__Conv_zscan_09__cell9,ENSG00000204291
3.804557382590964,190.14667341211296,87.1984436085133,3.160968722573684,7_27_2019__Conv_zscan_09__cell9,ENSG00000149177
4.647414812047531,186.3793405206777,94.13033921063095,28.785975314616074,7_27_2019__Conv_zscan_09__cell9,ENSG00000182158
4.241106862479998,179.0776359368191,92.51402995132551,18.85010232648537,7_27_2019__Conv_zscan_09__cell9,ENSG00000182158
3.29330794938339,184.83598865438023,94.13057120286857,7.676609733497186,7_27_2019__Conv_zscan_09__cell9,ENSG00000129933
4.162669235176539,190.03830842046258,85.90682531111125,6.485481546117151,7_27_2019__Conv_zscan_09__cell9,ENSG00000129933
4.535566938017953,183.31217919911057,88.36729450177236,7.9417429367755625,7_27_2019__Conv_zscan_09__cell9,ENSG00000081842
3.3977848501708054,185.50717869200471,93.96694625751392,4.152278644865376,7_27_2019__Conv_zscan_09__cell9,ENSG00000108551
3.4736672758838325,190.51087423315985,92.990786225921,3.5014405945782423,7_27_2019__Conv_zscan_09__cell9,ENSG00000137960
3.975981257245326,187.04863770835874,88.38253610467174,11.71553901339428,7_27_2019__Conv_zscan_09__cell9,ENSG00000186575
3.0198117690803112,182.19348211080035,93.57621571415721,7.622645376696772,7_27_2019__Conv_zscan_09__cell9,ENSG00000112031
3.8256299067028197,180.21390490572543,88.62548899199733,4.407395561080155,7_27_2019__Conv_zscan_09__cell9,ENSG00000250889
2.7927177962444127,188.22011800754322,92.03763393217096,2.997266074066528,7_27_2019__Conv_zscan_09__cell9,ENSG00000270533
4.207401716509696,194.97953652644557,87.89510303672438,4.106617030324053,7_27_2019__Conv_zscan_09__cell9,ENSG00000155744
4.379708036196649,190.79423813434363,93.27451333917756,6.556021357858298,7_27_2019__Conv_zscan_09__cell9,ENSG00000083444
4.424363920014789,190.12455144224006,83.08398543207355,6.625141173593549,7_27_2019__Conv_zscan_09__cell9,ENSG00000083444
3.448695384139942,190.76235601525957,92.7972942431531,11.636954491649472,7_27_2019__Conv_zscan_09__cell9,ENSG00000162613
4.345554327533233,190.06605621380987,83.12200538095315,4.541932213173759,7_27_2019__Conv_zscan_09__cell9,ENSG00000162613
4.033424189172144,189.4086513089992,84.11998940967874,6.152081670298756,7_27_2019__Conv_zscan_09__cell9,ENSG00000163479
4.707030893466907,189.95327769960474,90.59668378795422,4.379078661216569,7_27_2019__Conv_zscan_09__cell9,ENSG00000129158
4.707030893466907,189.95327769960474,90.59668378795422,4.379078661216569,7_27_2019__Conv_zscan_09__cell9,ENSG00000129158
3.5699434758282957,180.78404242696956,89.61640640720773,5.1852448769425905,7_27_2019__Conv_zscan_09__cell9,ENSG00000163453
4.021318661447936,182.9480048221364,86.97507200759912,4.289976095949582,7_27_2019__Conv_zscan_09__cell9,ENSG00000143797
3.1445359721609636,184.00807134483463,93.0210485132284,5.179215873292252,7_27_2019__Conv_zscan_09__cell9,ENSG00000100320
4.175801731773883,186.4717771670211,88.0370175133786,12.227563254674301,7_27_2019__Conv_zscan_09__cell9,ENSG00000100320
4.883714954335677,187.25810022544755,92.65082209996928,14.328079412444541,7_27_2019__Conv_zscan_09__cell9,ENSG00000267722
4.8360910828369725,181.9649997815126,90.17747056870915,7.8342511764603975,7_27_2019__Conv_zscan_09__cell9,ENSG00000204271
3.889111362730978,186.87377105461474,86.53366068254493,5.644675381844634,7_27_2019__Conv_zscan_09__cell9,ENSG00000152944
4.43606601417301,183.35946173948327,88.35316156817987,3.230561035356451,7_27_2019__Conv_zscan_09__cell9,ENSG00000204967
4.197344924812228,189.54443580319,85.67883500179045,4.30667903625778,7_27_2019__Conv_zscan_09__cell9,ENSG00000105426
3.1826301571738718,186.38455569903056,92.98812183947071,4.71720070370685,7_27_2019__Conv_zscan_09__cell9,ENSG00000160563
3.5087725869890676,187.8661464781416,89.19127648829578,5.6402969893426445,7_27_2019__Conv_zscan_09__cell9,ENSG00000215529
3.789524969602984,182.0334704223934,91.87268768502756,5.25386446221574,7_27_2019__Conv_zscan_09__cell9,ENSG00000259062
3.565712117520039,189.55652527457977,86.83533026804685,3.3956142892767653,7_27_2019__Conv_zscan_09__cell9,ENSG00000166831
3.237441945019199,181.9469035496515,92.90111851563346,4.367539604376069,7_27_2019__Conv_zscan_09__cell9,ENSG00000091136
3.921889547195447,183.09407454003076,93.52974826574025,2.9069746981198437,7_27_2019__Conv_zscan_09__cell9,ENSG00000232457
4.050265989890405,190.6624674243792,91.50809138932175,6.254843467138995,7_27_2019__Conv_zscan_09__cell9,ENSG00000151276
4.039386040856084,191.3215255206585,85.23876547806286,2.627711388631071,7_27_2019__Conv_zscan_09__cell9,ENSG00000176715
3.529487313540193,192.21505858289822,88.44439989578137,4.133844742538928,7_27_2019__Conv_zscan_09__cell9,ENSG00000176715
4.668245196203784,180.9245132712619,94.05655056315753,14.683853825190484,7_27_2019__Conv_zscan_09__cell9,ENSG00000228393
4.457355444906362,182.32156211572607,88.7635250223562,3.8657048988003977,7_27_2019__Conv_zscan_09__cell9,ENSG00000178927
4.048011667551981,183.69091047408426,93.07558724625368,4.1253050664923485,7_27_2019__Conv_zscan_09__cell9,ENSG00000178927
3.5563327322090874,189.17065467590882,86.97764247627264,3.8488622668681933,7_27_2019__Conv_zscan_09__cell9,ENSG00000168615
3.143669288501493,187.0602309078316,88.48691416701865,4.3204449573582675,7_27_2019__Conv_zscan_09__cell9,ENSG00000088930
3.444920359060868,190.50941187670142,92.96414160749708,3.4865614091409087,7_27_2019__Conv_zscan_09__cell9,ENSG00000162616
3.6264313393809533,192.28209903852053,88.39044418130662,3.919422060660363,7_27_2019__Conv_zscan_09__cell9,ENSG00000170624
4.181096987608663,183.77277771662492,89.98640331071323,7.637489066626834,7_27_2019__Conv_zscan_09__cell9,ENSG00000178852
4.05659462312667,182.83022430208288,94.3455342021083,7.597126211840943,7_27_2019__Conv_zscan_09__cell9,ENSG00000178852
4.1500182356562645,189.94307926133044,87.72764904030828,5.148405239662676,7_27_2019__Conv_zscan_09__cell9,ENSG00000259112
3.1566212365350177,189.30854309238677,91.0277524671585,4.4564260015940516,7_27_2019__Conv_zscan_09__cell9,ENSG00000259112
4.046386579723159,188.2125618647144,94.8014412522558,11.17184922011869,7_27_2019__Conv_zscan_09__cell9,ENSG00000185420
4.327151884642208,192.03137338752956,83.68249361085549,6.997119702736898,7_27_2019__Conv_zscan_09__cell9,ENSG00000185420
4.506676490587373,188.2518983124339,86.63498975805118,3.873607179853525,7_27_2019__Conv_zscan_09__cell9,ENSG00000204920
